"YEAR","CONF","TEAM","SEED","ROUND","KADJ.T","KADJ.O","KADJ.D","BADJ.EM","BADJ.O","BADJ.D","GAMES","W","L","WIN.","EFG.","EFG.D","FTR","FTRD","TOV.","TOV.D","OREB.","DREB.","OP.OREB.","OP.DREB.","RAW.T","X2PT.","X2PT.D","X3PT.","X3PT.D","BLK.","BLKED.","AST.","OP.AST.","X2PTR","X3PTR","X2PTRD","X3PTRD","BADJ.T","AVG.HGT","EFF.HGT","EXP","TALENT","FT.","OP.FT.","PPPO","PPPD"
2024,"P12","Arizona",2,16,71.8379,121.125,94.5013,27.901,121.52,93.619,33,25,8,75.75757576,55,48.7,36.7,25.7,16.1,18.1,36.3,76.9,23.1,63.7,73.4,54.6,47.8,37.1,33.4,9,8.6,59.1,52.6,67.4,32.6,61.8,38.2,72.043,78.063,81.464,1.963,76.342,71.9,71.1,1.178,0.967
2024,"SEC","Auburn",4,64,69.7887,120.579,91.6765,28.605,120.655,92.05,34,27,7,79.41176471,54.1,43.4,38.2,41,14.9,18.2,32.9,69.7,30.3,67.1,71,54.9,42.8,35.2,29.8,16,8.6,62,42.8,62.5,37.5,66.7,33.3,69.847,77.688,80.951,2.195,43.053,75.2,73.6,1.174,0.959
2024,"B12","Baylor",3,32,65.6032,122.49,100.185,22.309,122.209,99.9,32,22,10,68.75,55.6,51.3,40.5,30.9,17.7,17.1,35.1,72.9,27.1,64.9,66.8,53.4,51.9,39.4,33.5,8.5,9.8,53.9,52.9,61.7,38.3,64.5,35.5,65.735,78.257,81.747,1.617,58.436,74,73,1.171,1.042
2024,"MWC","Boise St.",10,68,66.807,113.974,97.5892,16.224,114.026,97.802,30,20,10,66.66666667,51.6,49.8,36.1,33.1,16.5,16.8,32.5,76.9,23.1,67.5,66.6,51.2,52.1,34.8,30.6,6.9,11.3,46.9,47.5,60.2,39.8,63.1,36.9,66.619,78.325,80.161,2.047,18.982,74,72.2,1.106,1.011
2024,"B12","BYU",6,64,69.0581,120.486,99.4765,21.656,120.635,98.979,33,23,10,69.6969697,55.1,48,25.3,32.1,15.2,16,32.8,75.3,24.7,67.2,70,58,48.2,34.8,31.8,7.7,7.1,63.2,47.2,49.3,50.7,65.9,34.1,68.967,78.499,81.22,2.232,19.483,73.8,69.8,1.169,0.998
2024,"ACC","Clemson",6,8,66.1056,117.426,100.489,17.379,116.717,99.338,32,21,11,65.625,53.9,48.7,30.6,31.2,14.9,13.6,27.7,74.8,25.2,72.3,67.6,54.4,47.1,35.4,34,11.2,6.8,53.4,44.1,59.8,40.2,59.4,40.6,66.188,78.308,81.541,2.275,64.382,79,74.4,1.137,1.048
2024,"Pat","Colgate",14,64,66.2225,104.65,102.5,0.445,102.289,101.844,33,24,9,72.72727273,53.4,47.2,27.6,24.5,16.3,16.1,25,75.5,24.5,75,66.1,53.3,48.7,35.7,29.9,9.8,7.3,56.6,52.9,61.7,38.3,60.4,39.6,66.194,77.926,81.273,1.902,0.2,68,67,1.062,0.968
2024,"CAA","College of Charleston",13,64,69.7757,113.736,106.128,8.116,113.335,105.219,33,26,7,78.78787879,52.4,50.6,26.9,28.3,14.3,16.4,33.5,73.4,26.6,66.5,69.7,52.6,50.5,34.8,33.8,8.2,10,53.6,42.8,52.9,47.1,63.1,36.9,69.952,77.503,81.18,1.788,5.524,72.2,70.6,1.144,1.043
2024,"P12","Colorado",10,32,67.5085,117.579,99.1127,19.175,117.194,98.019,34,24,10,70.58823529,55.3,49.3,35.3,28.1,18.1,15.2,32.4,76,24,67.6,69.1,53.6,50.1,39.4,31.9,5.5,9.3,56.1,43.3,69.6,30.4,64.7,35.3,67.688,78.711,81.561,2.2,38.964,77.8,70.7,1.135,1.019
2024,"MWC","Colorado St.",10,64,65.8043,115.382,98.779,15.664,113.795,98.131,32,22,10,68.75,54.6,49.3,32.6,31.8,14.8,16.9,24.3,72.5,27.5,75.7,66.5,57.6,48.5,33.2,34,8.1,8.6,65.7,48.7,61.7,38.3,66,34,65.849,76.588,79.048,2.578,21.58,75.4,74.2,1.121,1.03
2024,"BE","Connecticut",1,1,64.4543,126.608,94.3949,33.493,127.046,93.553,34,31,3,91.17647059,57.1,45.1,33.3,32.5,14.9,16.2,36.5,73.2,26.8,63.5,66.2,58.5,43.7,36.7,31.9,14.2,8.3,63.7,46,59.1,40.9,66.8,33.2,64.586,78.369,81.572,1.709,58.255,74.2,72.2,1.23,0.973
2024,"BE","Creighton",3,16,67.0297,120.091,96.6912,24.145,120.6,96.455,32,23,9,71.875,57.5,46.4,24.5,16.2,15.3,11.2,25.9,75.4,24.6,74.1,68,60.6,45.7,36.1,32.2,8.6,9.1,58.6,40.9,51.1,48.9,72.8,27.2,66.947,78.515,82.574,2.322,52.884,78.1,78.7,1.163,1.007
2024,"A10","Dayton",7,32,64.1776,118.601,101.304,16.782,117.426,100.644,31,24,7,77.41935484,56.6,47.9,37.2,21.8,15.8,15.7,26.9,71,29,73.1,64.6,53.7,48.2,40.2,31.7,11.3,10,58.3,50.7,55.5,44.5,59.6,40.4,63.987,76.937,80.705,2.205,32.899,73.4,73.3,1.153,1.022
2024,"MVC","Drake",10,64,67.8384,115.619,100.904,14.693,114.841,100.148,33,27,6,81.81818182,54.9,51,32.6,31,13.9,17.4,24.2,77.9,22.1,75.8,68.7,55.1,51.9,36.5,33,4.5,7.2,55.9,41.6,60.4,39.6,60.7,39.3,67.768,76.36,80.074,1.786,15.682,76.3,70.2,1.14,1.003
2024,"ACC","Duke",4,8,66.6784,121.827,96.9502,23.968,120.797,96.829,32,24,8,75,55.2,49,33.8,27.6,14.3,16.9,31.8,74.1,25.9,68.2,67.8,54.4,49.1,37.7,32.6,9.8,11.8,53.8,50.7,62.6,37.4,64.5,35.5,66.864,78.244,82.287,1.152,91.61,72.2,69,1.178,0.995
2024,"A10","Duquesne",11,32,66.3236,106.921,97.5497,10.179,106.316,96.137,34,23,11,67.64705882,50.1,48,33.1,35.3,17.5,19.5,29.9,70,30,70.1,66.8,49.6,48.4,33.9,31.7,12.7,11.4,53.8,52.3,60.3,39.7,62.7,37.3,66.271,76.501,80.119,1.999,0.2,71.4,70.7,1.048,0.996
2024,"SEC","Florida",7,64,71.6913,119.317,101.129,20.355,119.659,99.304,35,24,11,68.57142857,51.5,48.8,38.6,34.2,15.8,14.5,37.5,71.1,28.9,62.5,73,51.7,49,34.2,32.2,12.1,9.6,50.2,41,65.5,34.5,67.3,32.7,71.575,78.508,82.595,1.707,30.164,71.2,70.6,1.146,1.057
2024,"Amer","Florida Atlantic",8,64,68.0531,118.961,102.725,14.274,117.264,102.99,33,25,8,75.75757576,55,49.7,34.8,27.5,15.8,16.5,33.8,70.8,29.2,66.2,69,56,49.3,35.6,33.6,7.8,6.7,51,37.9,61.2,38.8,63.7,36.3,67.913,76.544,79.864,2.764,21.565,72,72.7,1.173,1.041
2024,"WCC","Gonzaga",5,16,69.0926,120.997,99.4329,22.623,121.233,98.61,31,24,7,77.41935484,56.7,47.3,31.5,25.8,14,16.5,33.3,72.8,27.2,66.7,69.8,58.3,45.1,35.5,34,10.1,6.4,52.1,48.2,68.6,31.4,63.1,36.9,69.074,77.65,81.225,1.84,72.006,72.6,72.7,1.198,0.994
2024,"SWAC","Grambling St.",16,64,64.8232,99.2736,107.084,-8.337,97.672,106.009,31,17,14,54.83870968,48.2,49.1,39.6,33.9,20.5,19,28.1,67.3,32.7,71.9,66.5,47,48.4,34.1,33.7,8.3,7.9,40.6,55.1,70.2,29.8,66.6,33.4,64.9,76.762,80.211,2.34,12.502,70.6,73.8,0.971,1.027
2024,"WAC","Grand Canyon",12,32,68.1093,113.478,99.5638,11.238,111.066,99.828,32,28,4,87.5,52,45.9,45.3,34.8,17.8,19.9,34.6,70.4,29.6,65.4,69.3,52.3,44.4,34.4,32.6,13.5,7.1,45.2,48,63.9,36.1,66.4,33.6,68.046,78.109,80.422,2.618,14.992,75.3,70.8,1.127,0.958
2024,"B12","Houston",1,16,63.2681,118.868,87.1492,33.697,119.216,85.519,34,30,4,88.23529412,49.7,44,29.9,39,13.7,24.7,36.9,69.8,30.2,63.1,64.2,48.4,43.4,34.7,30,16.1,7.4,49.1,60.2,63.4,36.6,59.1,40.9,63.328,75.893,78.793,2.28,63.543,69.4,67,1.13,0.881
2024,"MEAC","Howard",16,68,67.5375,105.489,113.752,-8.407,104.47,112.877,32,16,16,50,52,50.9,42.2,39.1,21.4,16.7,33.4,69.3,30.7,66.6,69.2,49.2,50.8,37.5,34,7.5,10.9,55.3,46.9,61.1,38.9,66.8,33.2,67.683,76.439,79.358,2.194,31.316,75,70.1,1.064,1.072
2024,"B10","Illinois",3,8,69.8886,125.551,101.564,24.236,125.323,101.087,34,26,8,76.47058824,53.8,48,37.8,27.1,15.1,12.3,36.2,73.9,26.1,63.8,70.5,54.7,46.6,34.9,34.3,8.2,8.3,44.4,42.6,61.7,38.3,72.1,27.9,69.854,78.785,80.635,2.444,56.834,74.5,71.7,1.188,1.039
2024,"B12","Iowa St.",2,16,67.3399,113.864,87.1458,27.105,113.65,86.545,34,27,7,79.41176471,51.9,47.1,36.1,35.2,15.7,25.7,31.6,70.6,29.4,68.4,68.2,51.7,46.9,34.9,31.5,10.8,8.7,58,58.9,68,32,55,45,67.569,77.594,80.572,1.824,44.201,69.7,71.2,1.108,0.899
2024,"SB","James Madison",12,32,69.4753,113.858,100.958,11.554,111.935,100.381,33,30,3,90.90909091,54.4,46.7,34.2,35.1,14.7,19.8,32,72.4,27.6,68,71.1,54.2,48.8,36.5,28.6,7.6,8.9,54.3,42,61.9,38.1,64.9,35.1,69.763,77.286,79.864,2.428,3.831,70.5,73.1,1.152,0.965
2024,"B12","Kansas",4,32,68.9392,113.382,94.1566,20.833,113.548,92.715,31,21,10,67.74193548,53.4,47.6,32.8,28.5,16.4,16.8,25.3,73.6,26.4,74.7,69.6,54.8,45.3,33.3,33.8,11.1,7,66.5,51.1,70.3,29.7,58.9,41.1,68.881,78.855,82.569,2.102,64.218,72.9,69.9,1.073,0.989
2024,"SEC","Kentucky",3,64,72.636,122.742,102.724,20.769,123.011,102.242,32,23,9,71.875,57.4,49.5,30.4,33.4,14.2,16,28.9,69.8,30.2,71.1,74.1,54.7,49.8,41.2,32.6,16.1,8.9,54.6,51.9,62.7,37.3,60.1,39.9,72.505,78.77,82.02,0.982,73.978,77.3,72,1.194,1.064
2024,"BW","Long Beach St.",15,64,71.1635,107.857,107.862,-2.567,105.389,107.956,33,19,14,57.57575758,48.9,51.2,38.1,32.6,17.1,18.5,33.3,70.4,29.6,66.7,71.9,49.7,50,31.3,35.1,12.6,5.9,55.1,59,71.7,28.3,56.4,43.6,71.405,77.131,80.347,2.22,11.174,71,72.4,1.058,1.049
2024,"BSth","Longwood",16,64,66.7619,105.712,104.753,-0.867,103.961,104.828,31,18,13,58.06451613,49.4,51.3,39.5,36.1,18,19.6,36.7,74.5,25.5,63.3,68,48.6,50.9,34.2,34.6,7.2,7.2,48,49.3,71.7,28.3,60.5,39.5,66.81,77.071,79.691,2.323,17.521,68.8,70.1,1.068,1.009
2024,"BE","Marquette",2,16,68.9774,118.294,95.5576,24.325,118.92,94.595,34,25,9,73.52941176,55.1,49.7,25.6,28.2,14.3,21.1,26,69.2,30.8,74,69.3,56,49.2,35.8,33.6,9.8,8.4,54.3,59.2,59.5,40.5,56.9,43.1,69.064,78.072,81.653,1.872,57.136,71.5,75.3,1.126,1.002
2024,"Slnd","McNeese St.",12,64,65.5793,114.033,101.171,10.223,111.288,101.065,29,26,3,89.65517241,54.9,47.8,40.6,33.9,14.2,23,32.1,69.6,30.4,67.9,66.8,52.8,46.3,39.4,33,12.8,9,51.8,57.9,66.4,33.6,51.9,48.1,65.325,75.996,79.315,2.328,18.38,69.5,71.4,1.174,0.959
2024,"B10","Michigan St.",9,32,65.1889,113.76,93.7263,19.451,112.729,93.278,33,19,14,57.57575758,51.5,48,29.9,32.6,14.7,18.7,29.9,71.3,28.7,70.1,66.4,50.5,47.1,35.9,32.8,12,7.7,60,54.9,69.8,30.2,58.7,41.3,65.272,77.257,80.882,2.07,67.335,70.6,71.4,1.097,0.989
2024,"SEC","Mississippi St.",8,64,67.0503,113.678,95.6951,17.693,112.623,94.93,34,21,13,61.76470588,51.7,47.7,37.9,32.4,18.7,18.2,35.4,72.4,27.6,64.6,68.9,53.4,50.2,32.5,29.4,9.1,10.6,52.8,48.3,61.8,38.2,58.9,41.1,67.159,76.879,80.786,2.241,43.205,67.2,75.1,1.081,0.999
2024,"BSky","Montana St.",16,68,68.7956,103.305,107.206,-2.97,102.885,105.855,31,15,16,48.38709677,53.9,52.3,30.7,37,16.8,18.6,20.7,71.4,28.6,79.3,69.2,53.4,54.1,36.4,32.6,6.3,7.8,47.8,46.9,58.6,41.4,64.6,35.4,68.489,77.044,79.76,2.373,0.2,73.4,71.5,1.051,1.061
2024,"OVC","Morehead St.",14,64,64.2353,108.989,103.52,3.291,106.669,103.378,30,22,8,73.33333333,54.4,45.7,31.3,32.7,18.5,15.5,32,73.6,26.4,68,65.7,55.6,45.4,35.3,31.1,11.2,7.9,52.4,41.1,54.9,45.1,68.8,31.2,64.279,78.094,80.434,2.372,16.078,71.5,75.8,1.102,0.999
2024,"B10","Nebraska",8,64,68.6104,115.866,97.6744,20.096,115.671,95.575,33,23,10,69.6969697,53.2,46.3,32.4,27.7,15.9,16.4,27.8,70,30,72.2,69.3,52.8,45.2,35.8,31.9,7.2,10.8,57.1,52.5,55.5,44.5,58.3,41.7,68.655,77.428,80.383,2.43,27.887,75.4,69.9,1.108,1.001
2024,"MWC","Nevada",10,64,66.6449,115.55,98.7358,17.017,115.049,98.032,32,25,7,78.125,53.3,48.2,46.2,34.3,15,17.3,27.5,72.8,27.2,72.5,67,52.6,49.1,36.5,31.3,11.2,6.7,58.1,54.9,66.4,33.6,59,41,66.764,77.925,80.208,2.436,28.02,72.3,69.7,1.128,1.001
2024,"MWC","New Mexico",11,64,72.6803,115.411,96.4738,19.336,114.829,95.493,34,25,9,73.52941176,51,48,33.1,33.5,13.9,19.5,33.4,73,27,66.6,72.4,51.4,49.2,33.4,30.6,13.5,9.6,49.3,54.2,70.2,29.8,63.4,36.6,72.766,77.055,80.945,1.908,55.824,71.8,74,1.126,0.98
2024,"ACC","North Carolina",1,16,70.4477,117.796,93.151,23.59,116.784,93.194,34,27,7,79.41176471,51.3,46.4,36.8,28.3,14.4,14.9,32.8,76.5,23.5,67.2,71.4,50.3,46,35.4,31.4,10.2,9.6,51.5,40.6,64.1,35.9,63.9,36.1,70.367,77.172,81.126,2.174,88.407,75.4,74.4,1.136,0.98
2024,"ACC","North Carolina St.",11,4,68.0599,114.385,101.329,12.835,113.979,101.144,36,22,14,61.11111111,50.7,50.5,32.5,31.9,13.7,17.9,28.6,70.7,29.3,71.4,68.9,50.1,49.5,34.6,34.9,9.3,7.7,46.1,48.4,66.5,33.5,64.7,35.3,67.887,77.049,80.48,2.403,48.869,73.4,73.2,1.098,1.045
2024,"B10","Northwestern",9,32,63.7214,116.657,100.752,17.988,117.194,99.206,32,21,11,65.625,53.2,51.6,29.9,39.4,13.3,18.8,25.7,71.8,28.2,74.3,64.6,49.7,50.3,39.4,35.9,9.9,10.3,59.6,58.7,63.2,36.8,63.1,36.9,63.684,77.579,80.627,2.306,35.529,74.8,72,1.122,1.051
2024,"Horz","Oakland",14,32,66.6629,108.593,105.776,3.176,107.819,104.643,34,23,11,67.64705882,52.1,50.6,30.9,26.8,16.2,16.3,30.6,71.4,28.6,69.4,68.2,51.8,50.5,35.1,33.9,7.9,8,53.3,62.4,59.2,40.8,59.3,40.7,66.769,76.451,78.86,2.571,7.281,75.8,73.5,1.104,1.053
2024,"P12","Oregon",11,32,67.1541,114.036,100.607,13.701,113.269,99.568,34,23,11,67.64705882,51.8,51.5,32.3,32.8,14.8,17.9,28.7,72.9,27.1,71.3,68.6,52.7,51.6,33.6,34.3,9.8,9.3,50.7,50.1,63.3,36.7,63.8,36.2,67.128,76.758,80.1,1.969,47.815,71.5,72.2,1.094,1.044
2024,"B10","Purdue",1,2,67.3784,124.988,95.87,31.493,126.212,94.719,33,29,4,87.87878788,56,47.7,42.8,23,16.5,14,37.4,75.3,24.7,62.6,69,53.2,48.1,40.8,31.4,9.6,6,64.5,55.1,65,35,62.8,37.2,67.599,78.09,83.245,1.864,52.594,72.1,72.4,1.196,1.006
2024,"WCC","Saint Mary's",5,64,61.9463,114.901,95.0132,22.139,115.794,93.655,32,25,7,78.125,53.1,45.1,28.3,32.2,16,16.7,39,77.6,22.4,61,63.3,53,43.6,35.5,32.4,10.1,7.4,58.3,47.7,63.3,36.7,71,29,62.072,78.507,81.259,1.929,38.712,67.4,71.1,1.147,0.935
2024,"MAAC","Saint Peter's",15,64,63.9542,98.5882,100.91,-3.34,96.817,100.157,31,18,13,58.06451613,45,46.6,38.1,42.3,19.6,20.3,35.1,70.6,29.4,64.9,65.4,42.4,46.4,33.9,31.5,12.8,10.6,49,49.7,68.9,31.1,65.5,34.5,63.989,77.234,79.592,1.797,0.702,71.9,70.5,0.992,0.963
2024,"SC","Samford",13,64,72.4779,113.083,103.291,9.327,111.741,102.414,32,27,5,84.375,56.9,50,36.4,37,18.1,21.7,30.2,68,32,69.8,73.7,55.5,49.5,39.3,33.9,10.7,10.6,57.4,53.5,59.1,40.9,59.9,40.1,72.568,75.75,79.553,2.096,14.838,72.6,69.1,1.144,1.009
2024,"MWC","San Diego St.",5,16,65.9846,113.548,93.8492,17.67,111.536,93.866,32,22,10,68.75,49.8,47.2,37.5,33.3,16,18,32.7,72,28,67.3,67,51.6,48.3,31.3,30.5,11.9,8.9,50.8,48.6,62.2,37.8,59.5,40.5,66.101,77.576,80.787,2.508,43.201,72.9,70.1,1.086,0.986
2024,"SEC","South Carolina",6,64,62.8651,114.735,99.6715,15.506,114.369,98.863,33,26,7,78.78787879,50.8,48,31.8,30.8,15.5,14.9,33.1,72,28,66.9,64.7,51.1,46.8,33.5,33.6,8.2,13.4,60.2,47.3,59,41,68.8,31.2,62.999,77.431,80.088,2.242,43.412,71.4,73,1.105,1.027
2024,"Sum","South Dakota St.",15,64,67.8617,108.662,105.674,3.102,107.558,104.456,31,19,12,61.29032258,55.3,50.8,30.4,27.4,16.4,16.5,24.4,74.7,25.3,75.6,68.2,55.9,49,36.2,35.2,9.7,8.7,46.4,47.5,59.8,40.2,52.9,47.1,67.896,77.088,80.807,1.819,7.614,71.6,74.3,1.099,1.043
2024,"ASun","Stetson",16,64,66.1646,110.262,114.366,-5.725,108.238,113.963,31,19,12,61.29032258,53.4,52,31.7,25.9,15.8,13.5,27.5,68.8,31.2,72.5,66.7,52.5,52.2,36.5,34.5,7.8,8.1,48.7,49.5,58.2,41.8,62.6,37.4,65.95,77.673,81.379,2.058,19.778,76.3,73.3,1.112,1.121
2024,"B12","TCU",9,64,69.6651,115.101,97.8088,17.392,114.5,97.108,33,21,12,63.63636364,51.9,50.3,35.1,35.7,17.9,20.8,35.5,71.4,28.6,64.5,70.6,51.2,50.9,35.6,32.8,10.2,8.7,59.5,56.4,69.8,30.2,64.8,35.2,69.889,78.079,80.801,2.75,53.769,73,69.9,1.106,0.994
2024,"SEC","Tennessee",2,8,69.2023,117.021,91.0499,24.368,115.62,91.252,32,24,8,75,51.5,45.4,34.3,35.8,14.6,18.9,32.4,71.4,28.6,67.6,70.6,51.6,44.3,34.2,31.4,13.6,8,61.2,49.5,58.7,41.3,58.6,41.4,69.219,76.606,80.263,2.262,55.338,74.9,70.7,1.125,0.961
2024,"B12","Texas",7,32,67.1608,118.526,100.122,20.759,119.016,98.257,32,20,12,62.5,53.7,49,30.4,35,16.6,18.6,30.5,70,30,69.5,68.2,53.4,47.4,36.1,34.8,11.7,9,56.5,47.1,65.1,34.9,67.6,32.4,67.175,76.676,80.596,2.288,50.353,75.7,71.9,1.118,1.021
2024,"SEC","Texas A&M",9,32,65.8429,115.996,99.8885,16.089,115.004,98.915,34,20,14,58.82352941,45.4,50.1,38.2,31.2,14.2,16.9,41.9,72,28,58.1,67.4,47,49.5,28.4,33.9,8.9,13.6,44.5,59.9,61.9,38.1,55.1,44.9,65.555,77.138,79.734,2.393,55.263,70.9,70.7,1.105,1.046
2024,"B12","Texas Tech",6,64,66.6408,117.943,99.3985,19.079,117.537,98.458,33,23,10,69.6969697,52.8,49.1,34.6,26.6,16.5,17,30.2,69.7,30.3,69.8,67.2,51.5,49.6,36.5,32.1,7,10.1,55.9,46.8,58.9,41.1,61,39,66.428,76.429,79.654,2.079,50.406,77.8,71,1.12,1.028
2024,"Amer","UAB",12,64,67.7997,113.68,107.398,6.447,112.729,106.282,33,22,11,66.66666667,50.1,51,40.5,31.4,16.7,16.1,35.3,69,31,64.7,68.7,50.4,50.2,33.1,35,12.3,10,49.6,48.9,68.7,31.3,63.3,36.7,67.733,77.086,80.715,2.218,21.521,74.3,72.2,1.111,1.088
2024,"MWC","Utah St.",8,32,68.5319,115.617,100.502,13.786,114.15,100.364,31,25,6,80.64516129,54.1,49.6,40,30.4,15.7,16.4,28.5,74.6,25.4,71.5,69.1,57.1,53.1,32.1,29,11.1,5.9,56.4,49,66.6,33.4,63.3,36.7,68.51,77.278,80.736,1.918,21.975,71.2,72,1.125,1.02
2024,"AE","Vermont",13,64,63.2333,107.122,100.145,5.839,104.523,98.684,32,26,6,81.25,51.8,46.7,29.7,25.9,13.8,15.1,22.4,76.7,23.3,77.6,65.6,53.1,46.4,33.5,31.5,10.9,10.6,52.1,43.2,55.9,44.1,63.5,36.5,63.308,76.92,79.286,2.309,4.273,72.3,72.5,1.074,0.97
2024,"ACC","Virginia",10,68,59.9122,105.422,93.3467,12.652,104.614,91.962,33,23,10,69.6969697,49.3,46.2,25.1,25.7,13.2,19.3,26,71.9,28.1,74,61.3,46.8,46.6,36.3,30.4,15.9,8.7,63.4,52.1,67.3,32.7,60.1,39.9,59.993,77.845,80.707,1.636,61.004,63.7,75,1.027,0.962
2024,"NEC","Wagner",16,64,61.253,95.7835,105.878,-10.014,95.002,105.016,29,14,15,48.27586207,44.6,48.4,26.8,29.9,15.9,17,29.5,73,27,70.5,62.6,42.8,50.9,31.6,29.9,7.1,9.7,54.9,59.2,61.8,38.2,58.8,41.2,61.28,76.232,78.931,1.596,0.2,70.7,67.7,0.973,0.994
2024,"P12","Washington St.",7,32,64.8206,113.431,97.215,16.17,112.793,96.623,33,24,9,72.72727273,52.1,47.3,31.7,32.7,16.1,15.9,32.9,75.1,24.9,67.1,66.7,52.6,46.9,34,32,12.2,6.6,45.7,44.3,68,32,68.5,31.5,64.889,79.296,81.69,1.724,30.424,70.1,73.5,1.106,0.996
2024,"CUSA","Western Kentucky",15,64,75.1443,105.552,102.489,3.401,105.196,101.795,30,19,11,63.33333333,51.9,48.3,32.9,33.4,18.3,18.6,28.5,73.3,26.7,71.5,75.4,52.1,48.3,34.4,32.2,8.5,9.7,44.5,48.1,69,31,59.9,40.1,75.058,77.312,80.009,2.412,32.318,71.9,68.5,1.049,0.985
2024,"B10","Wisconsin",5,64,65.1538,120.06,99.4602,21.028,119.811,98.783,35,22,13,62.85714286,52.4,52.2,33.5,33.2,14.6,16.9,30.5,75.5,24.5,69.5,65.8,52.6,50.4,34.8,37.1,4.5,10.7,47.7,47.2,64.6,35.4,65.6,34.4,64.959,78.442,82.072,1.974,52.194,75.9,72.5,1.129,1.052
2024,"Ivy","Yale",13,32,64.5226,110.825,101.352,9.732,109.787,100.055,29,20,9,68.96551724,52.3,49.7,26.9,29,14.1,16,28.4,76,24,71.6,65.6,52.5,48.8,34.6,34,10,8.6,53.3,57.3,64.7,35.3,58.6,41.4,64.628,78.197,80.485,1.91,9.096,70.7,73.8,1.102,1.021
2023,"SEC","Alabama",1,16,72.7469,116.097,88.5549,27.1,115.4,88.3,34,29,5,85.29411765,52.7,41.5,36.7,32.8,19,15.9,33.8,72.5,27.5,66.2,72.8,54.6,41.2,33.8,28.1,11.3,11.4,54.8,41.8,52.2,47.8,69.4,30.6,73.5,78.117,82.068,1.13,66.119,72.6,71.4,1.106,0.922
2023,"P12","Arizona",2,64,72.3118,119.979,97.1195,24.3,119.7,95.4,34,28,6,82.35294118,56.8,47.2,36.5,26,18.4,16.9,31.1,73.8,26.2,68.9,72.9,56.6,45.9,38.2,32.8,8.3,9.3,65.3,49.4,62,38,61.3,38.7,73.2,78.469,82.474,1.986,73.326,70.9,71.4,1.134,0.981
2023,"P12","Arizona St.",11,64,68.4035,107.586,95.2101,12,105.8,93.8,34,22,12,64.70588235,47.5,46.4,30.8,33.4,16.9,20.6,29.6,68.2,31.8,70.4,69.2,47.9,43.8,31.4,33.6,13.2,8.2,56.9,53.9,60.5,39.5,60.9,39.1,69.1,77.112,80.955,2.242,48.279,68.9,70.2,1.006,0.968
2023,"SEC","Arkansas",8,16,69.6808,112.596,93.9677,18.7,110.7,92,33,20,13,60.60606061,52,46.5,38.8,38.9,18.3,20.4,30.5,71.8,28.2,69.5,70.1,53.8,46.9,31.7,30.6,13.4,6.8,49.6,44.2,71.8,28.2,69.9,30.1,70.4,78.723,80.357,1.415,70.997,69,71.4,1.058,0.958
2023,"SEC","Auburn",9,32,67.6112,112.689,95.2408,17.7,110.9,93.2,32,20,12,62.5,49.6,45.6,35.5,39.1,18.1,19.3,33.3,68,32,66.7,68.7,51,46.9,31.4,28.8,13.7,8.6,55,48.7,64.6,35.4,65.8,34.2,68.4,76.74,81.101,2.195,47.081,70.2,70.5,1.054,0.972
2023,"B12","Baylor",3,32,66.551,121.852,101.871,21.4,120.9,99.5,32,22,10,68.75,53.1,51.4,37.2,31.4,18.1,19.9,34.7,68.9,31.1,65.3,67.9,50.8,53.3,37.2,32.2,6.8,9.3,56.4,60.4,54.7,45.3,62.2,37.8,67.7,77.08,80.415,1.843,57.276,74.9,70.7,1.132,1.031
2023,"MWC","Boise St.",10,64,66.5002,110.969,93.8352,15.3,108.2,92.9,32,23,9,71.875,51.9,47.3,30.7,27.4,16.7,17.7,26.4,76.2,23.8,73.6,67,50.7,47.8,36,31,8.2,9.5,43,46,62.1,37.9,62.6,37.4,67.3,77.646,79.482,2.119,17.176,73.9,69.3,1.058,0.954
2023,"Pat","Colgate",15,64,67.8783,112.963,107.67,5.9,111.7,105.8,33,25,8,75.75757576,58.6,51.9,27.6,20.3,14.9,17.6,24.9,75.9,24.1,75.1,68,57.1,51.5,40.9,34.9,7.7,8.3,61.5,53.7,65.2,34.8,63.1,36.9,68.4,77.42,81.111,2.225,0.2,66.2,68.6,1.15,1.019
2023,"CAA","College of Charleston",12,64,70.9567,111.378,99.6171,11.5,109.2,97.7,33,30,3,90.90909091,51.5,47.9,32.7,24.7,16.7,19.3,35.1,74.5,25.5,64.9,70.8,52.9,49.1,33.3,30.3,7.8,10.9,49.1,44.8,52.6,47.4,68,32,71.8,76.909,79.852,2.031,0.2,74.3,68,1.126,0.944
2023,"BE","Connecticut",4,1,66.6901,119.437,94.0686,26.4,118.9,92.5,33,25,8,75.75757576,53.5,45.5,31.4,38.7,18.9,19.4,39.2,73.8,26.2,60.8,68.6,53.4,45.8,35.7,30,12.9,8.3,62.6,41,58,42,69.7,30.3,67.7,78.308,81.025,1.724,62.486,75.4,73.6,1.144,0.949
2023,"BE","Creighton",6,8,67.9808,114.621,93.9665,21,113.8,92.8,33,21,12,63.63636364,54.3,47.3,28.1,19.8,16.6,14.3,25.5,76.7,23.3,74.5,69.4,54.5,45.6,36,34.1,9.5,8.3,57.8,47.1,58,42,70.2,29.8,68.6,77.87,81.634,1.549,67.359,76.7,72.9,1.095,0.979
